Date,"Close Price"
"2015-01-31 09:18:00",231.61
"2015-01-31 09:19:00",231.76
"2015-01-31 09:20:00",231.87
"2015-01-31 09:21:00",231.87
"2015-01-31 09:22:00",231.98
"2015-01-31 09:23:00",231.99
"2015-01-31 09:24:00",231.99
"2015-01-31 09:25:00",231.91
"2015-01-31 09:26:00",231.8
"2015-01-31 09:27:00",231.72
"2015-01-31 09:28:00",231.43
"2015-01-31 09:29:00",231.39
"2015-01-31 09:30:00",231.34
"2015-01-31 09:31:00",231.27
"2015-01-31 09:32:00",231.38
"2015-01-31 09:33:00",231.29
"2015-01-31 09:34:00",231.41
"2015-01-31 09:35:00",231.37
"2015-01-31 09:36:00",231.19
"2015-01-31 09:37:00",231.15
"2015-01-31 09:38:00",231.09
"2015-01-31 09:39:00",231.13
"2015-01-31 09:40:00",230.97
"2015-01-31 09:41:00",231.01
"2015-01-31 09:42:00",230.93
"2015-01-31 09:43:00",230.86
"2015-01-31 09:44:00",230.75
"2015-01-31 09:45:00",230.87
"2015-01-31 09:46:00",230.87
"2015-01-31 09:47:00",230.98
"2015-01-31 09:48:00",231.04
"2015-01-31 09:49:00",231.1
"2015-01-31 09:50:00",231.25
"2015-01-31 09:51:00",231.37
"2015-01-31 09:52:00",231.35
"2015-01-31 09:53:00",231.65
"2015-01-31 09:54:00",231.49
"2015-01-31 09:55:00",231.63
"2015-01-31 09:56:00",231.38
"2015-01-31 09:57:00",231.53
"2015-01-31 09:58:00",231.66
"2015-01-31 09:59:00",231.64
"2015-01-31 10:00:00",231.87
"2015-01-31 10:01:00",231.9
"2015-01-31 10:02:00",232.36
"2015-01-31 10:03:00",233.29
"2015-01-31 10:04:00",233.53
"2015-01-31 10:05:00",233.31
"2015-01-31 10:06:00",233.33
"2015-01-31 10:07:00",233.1
"2015-01-31 10:08:00",233.08
"2015-01-31 10:09:00",233.09
"2015-01-31 10:10:00",232.91
"2015-01-31 10:11:00",232.94
"2015-01-31 10:12:00",232.95
"2015-01-31 10:13:00",232.95
"2015-01-31 10:14:00",232.83
"2015-01-31 10:15:00",232.81
"2015-01-31 10:16:00",232.65
"2015-01-31 10:17:00",232.08
"2015-01-31 10:18:00",231.13
"2015-01-31 10:19:00",230.9
"2015-01-31 10:20:00",230.88
"2015-01-31 10:21:00",230.92
"2015-01-31 10:22:00",230.71
"2015-01-31 10:23:00",230.67
"2015-01-31 10:24:00",230.63
"2015-01-31 10:25:00",229.92
"2015-01-31 10:26:00",229.93
"2015-01-31 10:27:00",230.1
"2015-01-31 10:28:00",230.02
"2015-01-31 10:29:00",230.2
"2015-01-31 10:30:00",230.25
"2015-01-31 10:31:00",230.02
"2015-01-31 10:32:00",229.99
"2015-01-31 10:33:00",229.74
"2015-01-31 10:34:00",229.27
"2015-01-31 10:35:00",229.24
"2015-01-31 10:36:00",229.71
"2015-01-31 10:37:00",230.05
"2015-01-31 10:38:00",230.26
"2015-01-31 10:39:00",230.16
"2015-01-31 10:40:00",230.13
"2015-01-31 10:41:00",230.19
"2015-01-31 10:42:00",230.19
"2015-01-31 10:43:00",230.39
"2015-01-31 10:44:00",230.39
"2015-01-31 10:45:00",230.3
"2015-01-31 10:46:00",230.26
"2015-01-31 10:47:00",229.89
"2015-01-31 10:48:00",229.9
"2015-01-31 10:49:00",229.74
"2015-01-31 10:50:00",229.56
"2015-01-31 10:51:00",229.39
"2015-01-31 10:52:00",229.15
"2015-01-31 10:53:00",229.13
"2015-01-31 10:54:00",229.14
"2015-01-31 10:55:00",229.26
"2015-01-31 10:56:00",229.22
"2015-01-31 10:57:00",229.22
"2015-01-31 10:58:00",229.47
"2015-01-31 10:59:00",229.28
"2015-01-31 11:00:00",229.24
"2015-01-31 11:01:00",229.27
"2015-01-31 11:02:00",229.37
"2015-01-31 11:03:00",229.54
"2015-01-31 11:04:00",229.89
"2015-01-31 11:05:00",229.55
"2015-01-31 11:06:00",229.49
"2015-01-31 11:07:00",229.6
"2015-01-31 11:08:00",229.5
"2015-01-31 11:09:00",229.53
"2015-01-31 11:10:00",229.2
"2015-01-31 11:11:00",229.13
"2015-01-31 11:12:00",229.11
"2015-01-31 11:13:00",229.03
"2015-01-31 11:14:00",228.79
"2015-01-31 11:15:00",228.25
"2015-01-31 11:16:00",227.97
"2015-01-31 11:17:00",227.96
"2015-01-31 11:18:00",228.31
"2015-01-31 11:19:00",228.39
"2015-01-31 11:20:00",228.39
"2015-01-31 11:21:00",228.35
"2015-01-31 11:22:00",228.3
"2015-01-31 11:23:00",228.29
"2015-01-31 11:24:00",228.36
"2015-01-31 11:25:00",228.48
"2015-01-31 11:26:00",228.29
"2015-01-31 11:27:00",228.15
"2015-01-31 11:28:00",227.93
"2015-01-31 11:29:00",227.9
"2015-01-31 11:30:00",228.09
"2015-01-31 11:31:00",228.07
"2015-01-31 11:32:00",228.1
"2015-01-31 11:33:00",228.15
"2015-01-31 11:34:00",228.23
"2015-01-31 11:35:00",228.3
"2015-01-31 11:36:00",228.34
"2015-01-31 11:37:00",228.21
"2015-01-31 11:38:00",228.2
"2015-01-31 11:39:00",228.25
"2015-01-31 11:40:00",228.13
"2015-01-31 11:41:00",227.96
"2015-01-31 11:42:00",228
"2015-01-31 11:43:00",228.35
"2015-01-31 11:44:00",228.21
"2015-01-31 11:45:00",228.34
"2015-01-31 11:46:00",228.47
"2015-01-31 11:47:00",228.44
"2015-01-31 11:48:00",228.53
"2015-01-31 11:49:00",228.63
"2015-01-31 11:50:00",228.61
"2015-01-31 11:51:00",228.46
"2015-01-31 11:52:00",228.67
"2015-01-31 11:53:00",228.47
"2015-01-31 11:54:00",228.53
"2015-01-31 11:55:00",228.52
"2015-01-31 11:56:00",228.57
"2015-01-31 11:57:00",228.54
"2015-01-31 11:58:00",228.54
"2015-01-31 11:59:00",228.56
"2015-01-31 12:00:00",228.57
"2015-01-31 12:01:00",228.58
"2015-01-31 12:02:00",228.62
"2015-01-31 12:03:00",228.64
"2015-01-31 12:04:00",228.7
"2015-01-31 12:05:00",228.78
"2015-01-31 12:06:00",228.73
"2015-01-31 12:07:00",228.74
"2015-01-31 12:08:00",228.84
"2015-01-31 12:09:00",228.89
"2015-01-31 12:10:00",228.98
"2015-01-31 12:11:00",229.01
"2015-01-31 12:12:00",229.04
"2015-01-31 12:13:00",229.1
"2015-01-31 12:14:00",229.12
"2015-01-31 12:15:00",229.09
"2015-01-31 12:16:00",228.89
"2015-01-31 12:17:00",228.64
"2015-01-31 12:18:00",228.46
"2015-01-31 12:19:00",228.41
"2015-01-31 12:20:00",228.28
"2015-01-31 12:21:00",228.48
"2015-01-31 12:22:00",228.39
"2015-01-31 12:23:00",228.47
"2015-01-31 12:24:00",228.45
"2015-01-31 12:25:00",228.33
"2015-01-31 12:26:00",228.28
"2015-01-31 12:27:00",228.34
"2015-01-31 12:28:00",228.17
"2015-01-31 12:29:00",228.2
"2015-01-31 12:30:00",228.21
"2015-01-31 12:31:00",228.27
"2015-01-31 12:32:00",228.19
"2015-01-31 12:33:00",228.13
"2015-01-31 12:34:00",228.12
"2015-01-31 12:35:00",228.1
"2015-01-31 12:36:00",228.08
"2015-01-31 12:37:00",228.26
"2015-01-31 12:38:00",228.13
"2015-01-31 12:39:00",228.03
"2015-01-31 12:40:00",228.12
"2015-01-31 12:41:00",228.24
"2015-01-31 12:42:00",228.26
"2015-01-31 12:43:00",228.22
"2015-01-31 12:44:00",228.31
"2015-01-31 12:45:00",228.3
"2015-01-31 12:46:00",228.46
"2015-01-31 12:47:00",228.52
"2015-01-31 12:48:00",228.45
"2015-01-31 12:49:00",228.46
"2015-01-31 12:50:00",228.41
"2015-01-31 12:51:00",228.29
"2015-01-31 12:52:00",228.22
"2015-01-31 12:53:00",228.21
"2015-01-31 12:54:00",228.12
"2015-01-31 12:55:00",228.2
"2015-01-31 12:56:00",228.05
